question_id,paragraph_id,answers
953,[128],['popular 19th-century piano anthologies.']
954,[128],['Paderewski']
955,[128],['Jan Ekier']
956,[129],['Improvisation']
957,[129],['the four-bar phrase']
958,[129],['Improvisation']
959,[129],['Nicholas Temperley']
960,[130],['the Barcarolle Op. 60']
961,[130],['departure and return']
962,[131],"['straightforward ternary or episodic form, sometimes with a coda.']"
963,[131],['mazurkas']
964,[131],['drone bass']
965,[132],['triple time']
966,[133],['agitated expression']
967,[133],['1833']
968,[133],['nocturnes']
969,[134],['études']
970,[134],['straightforward ternary']
971,[135],['The Well-Tempered Clavier']
972,[135],['Kenneth Hamilton']
973,[135],['The preludes']
974,[135],"[""J.S. Bach's The Well-Tempered Clavier""]"
975,[135],['generic preludes to others of his pieces']
976,[135],['Ferruccio Busoni']
977,[136],['four']
978,[136],['The last movement']
979,[136],['Op. 58']
980,[137],['Claude Debussy']
981,[138],['his Projet de méthode']
982,[139],['Karol Szymanowski']
983,[139],['national modes and idioms']
984,[139],['Nikolai Zverev']
985,[139],['Karol Szymanowski']
986,[139],['Alexander Scriabin']
987,[140],['Jonathan Bellman']
988,[140],['rigid procedures']
989,[140],"['""always crescendo to a high note""']"
990,[140],['hearing in them all the most beautiful things of art']
991,[140],['Berlioz']
992,[141],['the practice in performance of disregarding strict time']
993,[141],['mazurkas']
994,[142],['1836']
995,[142],['the failure of the November 1830']
996,[142],['flowers']
997,[142],['Carolyne zu Sayn-Wittgenstein']
998,[143],['Barbara Milewski']
999,[143],['Michał Kleofas Ogiński and Franciszek Lessel']
1000,[143],['Richard Taruskin']
1001,[144],['freedom']
1002,[144],['Europe and the New World']
1003,[145],['Byronic flamboyance']
1004,[145],['Liszt and Henri Herz']
1005,[145],['Paris']
1006,[145],['Arthur Hutchings']
1007,[146],['six']
1008,[146],['qualities as a pianist and composer']
1009,[146],['Carnaval']
1010,[146],['Ballade No. 2 in F major']
1011,[146],['Liszt']
1012,[147],['Jacques Durand']
1013,[147],"[""Chopin's""]"
1014,[148],['Mainland Chinese scholars']
1015,[149],['horse trade']
1016,[149],['Deshin Shekpa']
1017,[149],['the Karma Kagyu school']
1018,[150],['armed resistance']
1019,[151],['the 9th century']
1020,[151],['The Yarlung rulers of Tibet']
1021,[151],['the borders between Tibet and China']
1022,[151],['Tibet']
1023,[151],['821']
1024,[152],['907–960']
1025,[152],['960–1279']
1026,[152],['the Khitan']
1027,[152],['Jurchen']
1028,[153],['Ögedei Khan']
1029,[153],['1229–1241']
1030,[154],['Sakya Pandita']
1031,[154],['1241–1246']
1032,[155],['Khagan']
1033,[155],['Karma Pakshi']
1034,[155],['the Phagpa lama']
1035,[156],['1279']
1036,[156],['1271–1368']
1037,[156],['the Yuan dynasty']
1038,[157],['1358']
1039,[157],['the Phagmodru myriarch Tai Situ Changchub Gyaltsen']
1040,[158],['the Red Turban Rebellion']
1041,[158],['1368–1398']
1042,[158],['Yuan officeholders']
1043,[159],['Rolpe Dorje']
1044,[159],['the Buddhist link between Tibet and China']
1045,[159],['disciples']
1046,[160],['1402–1424']
1047,[160],['the Yongle Emperor']
1048,[161],['1644–1912']
1049,[161],['1739']
1050,[161],['É-Lì-Sī Army-Civilian Marshal Office']
1051,[161],['western Tibet']
1052,[162],['three']
1053,[162],['Tai Situ Changchub Gyaltsen']
1054,[163],['Morris Rossabi']
1055,[164],['historian Tsepon W. D. Shakabpa']
1056,[165],['Wang and Nyima']
1057,[165],['princes']
1058,[165],['imperial edicts']
1059,[166],['Journalist and author Thomas Laird']
1060,[166],['the British']
1061,[166],"[""the government viewpoint of the People's Republic of China""]"
1062,[167],['A Mongol dynasty of China']
1063,[167],['a non-Chinese polity']
1064,[168],['1311–1320']
1065,[168],['a licensed border market']
1066,[169],"[""Ming dynasty's Ü-Tsang Commanding Office""]"
1067,[170],"['1,000 households']"
1068,[171],['subordinates']
1069,[172],['the Tarim Basin and oasis of Turpan']
1070,[172],['foreign officials']
1071,[173],['Phagmodrupa Dynasty']
1072,[173],['Wang and Nyima']
1073,[174],['all traces of Mongol suzerainty']
1074,[175],['the Ming officer of Hezhou']
1075,[176],['the Phagmodrupa']
1076,[176],['1642']
1077,[176],['hegemonies']
1078,[177],['the Karmapa Kargyu']
1079,[177],['Mongol']
1080,[177],['Je Tsongkhapa']
1081,[177],['the Ming Yongle Emperor']
1082,[178],['1407']
1083,[178],['1413']
1084,[178],['1414']
1085,[179],['Dawa Norbu']
1086,[180],['an army']
1087,[180],['Tibet']
1088,[181],['1413']
1089,[181],['to maintain the loyalty of neighboring vassal states']
1090,[182],['the Ming court']
1091,[182],['1430s']
1092,[182],['the Mingshi or the Mingshi Lu']
1093,[183],['various lamas']
1094,[183],['the Phagmodru myriarchy']
1095,[184],['Melvyn C. Goldstein']
1096,[184],['1565–1642']
1097,[185],['1398–1402']
1098,[185],['the Buddhist monk Yao Guangxiao']
1099,[185],['the Hongwu Emperor']
1100,[185],"['March 10, 1403']"
1101,[186],['to seek out the Karmapa']
1102,[186],['1407']
1103,[187],['1403']
1104,[187],['the Karmapa']
1105,[187],['Kublai']
1106,[187],['the Yongle Emperor']
1107,[188],['Linggu Temple']
1108,[188],['Nanjing']
1109,[188],['religious leaders of other Tibetan Buddhist sects']
1110,[189],['the Mongols']
1111,[189],['religious purposes']
1112,[189],['to send a military force into Tibet']
1113,[189],['to forcibly give the Karmapa authority over all the Tibetan Buddhist schools']
1114,[189],['Deshin Shekpa']
1115,[190],['Jianwen Emperor']
1116,[190],['Deshin Shekpa']
1117,[190],"[""Deshin Shekpa's miracles""]"
1118,[191],['Chinese Communist historians']
1119,[192],['The Information Office of the State Council of the PRC']
1120,[192],"[""after the latter's agent had brought holy relics to the Ming court""]"
1121,[193],['the Karmapa hierarchs']
1122,[193],['1446']
1123,[193],['1415']
1124,[193],['the Karmapa']
1125,[194],['to facilitate trade with Tibet']
1126,[194],"['tea, horses, and salt']"
1127,[194],['through Sichuan and crossed Shangri-La County in Yunnan']
1128,[195],['Silk workshops']
1129,[196],['Tibet']
1130,[196],['Altan Khan']
1131,[196],"[""the Oirat Mongol confederation's hegemony""]"
1132,[196],['Altan Khan']
1133,[197],['November 1378']
1134,[198],['recovery of the Ordos region']
1135,[198],['the Mongols']
1136,[198],['Ming China']
1137,[199],['divide-and-rule']
1138,[199],['after the Sakya regime had fallen']
1139,[199],['fifth Karmapa']
1140,[199],['many different Tibetan lamas']
1141,[200],['the Phagmodrupa']
1142,[200],['New Years ceremonies and prayers']
1143,[200],['1518']
1144,[201],['1505–1521']
1145,[201],['the company of lamas']
1146,[201],['Mikyö Dorje']
1147,[202],['Chinese writers of the early 20th century']
1148,[202],['the 13th century']
1149,[203],['the Chinese central government']
1150,[204],['the Tibetan lamas and Mongol khans']
1151,[204],['the Republic of China and its Communist successors']
1152,[204],['the California Academy of Sciences in San Francisco']
1153,[204],['the Mongols']
1154,[205],['the 13th century']
1155,[205],['the Ming dynasty']
1156,[205],['the Ming']
1157,[205],['the central government of China']
1158,[206],['the native Chinese ideology of Daoism']
1159,[206],['the Tibetan lamas']
1160,[206],['Yang Tinghe']
1161,[206],['Yang Tinghe']
1162,[207],['Jiajing']
1163,[207],['Neo-Confucian establishment']
1164,[207],['the Portuguese embassy']
1165,[207],['Tibetan Buddhism and lamas']
1166,[207],['Jiajing']
1167,[208],['the Ming']
1168,[208],['1571']
1169,[209],['execution']
1170,[209],['the Dalai Lama']
1171,[209],['Committed to their religious leader']
1172,[210],['Tümen Khan']
1173,[210],['the great-grandson of Altan Khan']
1174,[210],['the 5th Dalai Lama']
1175,[210],['In 1642']
1176,[211],['Sonam Gyatso']
1177,[211],['Zhang Juzheng']
1178,[211],['Mongolia']
1179,[212],['the third Dalai Lama']
1180,[212],['pay tribute']
1181,[212],['the title Dorjichang or Vajradhara Dalai Lama']
1182,[212],['the fifth Dalai Lama']
1183,[212],['the fifth Panchen Lama']
1184,[213],['Master of Vajradhara']
1185,[213],['Yonten Gyatso']
1186,[213],['1616']
1187,[214],['their old vassal of Tibet']
1188,[214],['1642']
1189,[214],['the Ming court']
1190,[215],['1565']
1191,[215],['Karma Phuntsok Namgyal']
1192,[215],['1611–1621']
1193,[215],['the Karmapa']
1194,[216],['the Mongol prince Güshi Khan']
1195,[216],['protector']
1196,[216],['the Gelugpas']
1197,[216],['Amdo']
1198,[217],['Lozang Gyatso']
1199,[217],['the regent Sonam Chöpel']
1200,[217],['Güshi Khan']
1201,[218],['the rebellion of Li Zicheng']
1202,[218],['Shunzhi']
1203,[219],['the Dzungar Mongols']
1204,[219],['the Kangxi Emperor']
1205,[219],['1720']
1206,[219],['1751']
1207,[220],['action-adventure']
1208,[220],['November 2006']
1209,[220],['December 2006']
1210,[220],['Nintendo']
1211,[220],['2005']
1212,[220],['2006']
1213,[],[]
1214,[],[]
1215,[221],['Link']
1216,[221],['Hyrule']
1217,[221],['Midna']
1218,[221],['Link']
1219,[221],['Midna']
1220,[],[]
1221,[],[]
1222,[],[]
1223,[],[]
1224,[222],['Game of the Year']
1225,[222],['Nintendo Selects']
1226,[222],['March 2016']
1227,[222],['2006']
1228,[],[]
1229,[],[]
1230,[],[]
1231,[],[]
1232,[223],"['combat, exploration, and item collection']"
1233,[223],['Ocarina of Time']
1234,[223],['sword']
1235,[223],['Clawshot']
1236,[223],['action-adventure']
1237,[223],['Ocarina of Time']
1238,[223],['sword and shield']
1239,[],[]
1240,[],[]
1241,[],[]
1242,[224],['one']
1243,[224],['on-screen display']
1244,[224],['context-sensitive button mechanic']
1245,[],[]
1246,[],[]
1247,[],[]
1248,[],[]
1249,[225],['Wii Remote']
1250,[225],['chime']
1251,[225],['two']
1252,[225],['motion']
1253,[225],['Wii Remote']
1254,[],[]
1255,[],[]
1256,[],[]
1257,[],[]
1258,[226],['nine']
1259,[226],['enemies']
1260,[226],['Epona']
1261,[226],['overworld']
1262,[],[]
1263,[],[]
1264,[],[]
1265,[227],['Wolf']
1266,[227],['Poes']
1267,[227],['Midna']
1268,[227],['human']
1269,[227],['Wolf']
1270,[227],['small imp-like creature']
1271,[227],['enemy ghosts']
1272,[],[]
1273,[],[]
1274,[],[]
1275,[],[]
1276,[],[]
1277,[228],['artificial intelligence']
1278,[228],['The Wind Waker']
1279,[228],['react']
1280,[228],['artificial intelligence']
1281,[],[]
1282,[],[]
1283,[],[]
1284,[],[]
1285,[229],['Midna']
1286,[229],['Japan']
1287,[229],['Midna']
1288,[],[]
1289,[],[]
1290,[],[]
1291,[],[]
1292,[],[]
1293,[230],['ranch hand']
1294,[230],['children']
1295,[230],['Midna']
1296,[230],['Tears of Light']
1297,[230],['Ordon Village']
1298,[230],['Tears of Light']
1299,[],[]
1300,[],[]
1301,[],[]
1302,[231],['Fused Shadows']
1303,[231],['Master Sword']
1304,[231],['Fused Shadows']
1305,[231],['Zant']
1306,[231],['Master Sword']
1307,[],[]
1308,[],[]
1309,[232],['Shadow Crystal']
1310,[232],['Hyrule Castle']
1311,[232],['Midna']
1312,[232],['beast']
1313,[],[]
1314,[],[]
1315,[],[]
1316,[233],['helmet']
1317,[233],['Zelda']
1318,[233],['chest']
1319,[233],['Link and Zelda']
1320,[233],"[""Midna's helmet""]"
1321,[233],['Mirror of Twilight']
1322,[],[]
1323,[],[]
1324,[],[]
1325,[],[]
1326,[234],['Game Developers Conference']
1327,[],[]
1328,[],[]
1329,[],[]
1330,[235],['four']
1331,[235],['Electronic Entertainment Expo 2004']
1332,[235],['2004']
1333,[],[]
1334,[],[]
1335,[],[]
1336,[],[]
1337,[236],['rabbit']
1338,[236],['Revolution']
1339,[236],['Miyamoto']
1340,[236],['Mitsuhiro Takano']
1341,[236],['Wii Remote']
1342,[],[]
1343,[],[]
1344,[237],['2005']
1345,[237],['Satoru Iwata']
1346,[],[]
1347,[],[]
1348,[],[]
1349,[],[]
1350,[],[]
1351,[238],['GameCube']
1352,[238],['E3 2005']
1353,[238],['At E3 2005']
1354,[],[]
1355,[],[]
1356,[],[]
1357,[239],['swinging gesture']
1358,[239],['NGC Magazine']
1359,[239],['Wii controller']
1360,[239],['2006']
1361,[239],['a month']
1362,[],[]
1363,[],[]
1364,[],[]
1365,[],[]
1366,[],[]
1367,[240],['control scheme']
1368,[240],['sword']
1369,[240],['E3 attendees']
1370,[240],['right']
1371,[],[]
1372,[],[]
1373,[],[]
1374,[],[]
1375,[241],['Toru Minegishi and Asuka Ohta']
1376,[241],['Koji Kondo']
1377,[241],['Michiru Ōshima']
1378,[241],['Yasuzo Takemoto']
1379,[],[]
1380,[],[]
1381,[],[]
1382,[],[]
1383,[242],['live']
1384,[242],"['November 19, 2006']"
1385,[242],['soundtrack']
1386,[],[]
1387,[],[]
1388,[],[]
1389,[],[]
1390,[],[]
1391,[243],['buffer overflow vulnerability']
1392,[243],['Executable and Linkable Format']
1393,[243],['Twilight Hack']
1394,[243],['3.3 and 3.4']
1395,[243],['4.0']
1396,[],[]
1397,[],[]
1398,[244],['Wii U']
1399,[244],"['November 12, 2015']"
1400,[244],"['March 5, 2016']"
1401,[244],['The Legend of Zelda: Twilight Princess HD']
1402,[244],['Tantalus Media']
1403,[244],"['March 4, 2016']"
1404,[],[]
1405,[],[]
1406,[],[]
1407,[],[]
1408,[245],['Wolf Link Amiibo figurine']
1409,[245],['Zelda and Sheik']
1410,[245],['Ganondorf']
1411,[245],['Wolf Link Amiibo']
1412,[245],['Cave of Shadows']
1413,[245],['Zelda and Sheik']
1414,[],[]
1415,[],[]
1416,[],[]
1417,[246],['GameStop']
1418,[246],['CD']
1419,[],[]
1420,[],[]
1421,[],[]
1422,[],[]
1423,[],[]
1424,[247],['perfect']
1425,[247],['GameRankings and Metacritic']
1426,[247],['perfect']
1427,[247],['95']
1428,[247],['GameTrailers']
1429,[],[]
1430,[],[]
1431,[248],['Jeff Gerstmann']
1432,[248],['GameSpot']
1433,[248],['IGN and GameSpy']
1434,[248],['Gaming Nexus']
1435,[248],['Javier Glickman']
1436,[],[]
1437,[],[]
1438,[],[]
1439,[249],['GameCube']
1440,[249],['16th']
1441,[249],['third']
1442,[249],['IGN and Nintendo Power']
1443,[249],['Best Console Game']
1444,[249],['4th']
1445,[],[]
1446,[],[]
1447,[250],['PAL region']
1448,[250],['1.32 million']
1449,[],[]
1450,[],[]
1451,[251],['Akira Himekawa']
1452,[251],['Japan']
1453,[],[]
1454,[],[]
1455,[],[]
1456,[252],['Eon Productions']
1457,[252],['James Bond']
1458,[252],['$245']
1459,[252],['Spectre']
1460,[252],['Metro-Goldwyn-Mayer and Columbia Pictures']
1461,[252],['Sam Mendes']
1462,[],[]
1463,[],[]
1464,[253],['Spectre']
1465,[253],['Diamonds Are Forever']
1466,[253],['Lucia Sciarra']
1467,[253],['Léa Seydoux']
1468,[253],['Dave Bautista']
1469,[253],['1971']
1470,[],[]
1471,[],[]
1472,[],[]
1473,[],[]
1474,[254],['Royal Albert Hall in London']
1475,[254],['6 November 2015']
1476,[254],['action sequences and cinematography']
1477,[254],['Best Original Song']
1478,[],[]
1479,[],[]
1480,[],[]
1481,[],[]
1482,[255],['Day of the Dead']
1483,[255],['M']
1484,[255],['Nine Eyes']
1485,[255],['Garreth Mallory']
1486,[255],['MI5 and MI6']
1487,[255],['his ring']
1488,[],[]
1489,[],[]
1490,[],[]
1491,[256],['Franz Oberhauser']
1492,[256],['assassin']
1493,[256],['Mr. Hinx']
1494,[256],['Franz Oberhauser']
1495,[],[]
1496,[],[]
1497,[257],['thallium poisoning']
1498,[257],['Dr. Madeline Swann']
1499,[257],['commits suicide']
1500,[257],['Hoffler Klinik']
1501,[257],['Tangier']
1502,[257],"['his daughter, Dr. Madeline Swann']"
1503,[],[]
1504,[],[]
1505,[],[]
1506,[],[]
1507,[258],['train']
1508,[258],['Hannes']
1509,[258],['Ernst Stavro Blofeld']
1510,[],[]
1511,[],[]
1512,[],[]
1513,[],[]
1514,[],[]
1515,[259],['the old MI6 building']
1516,[259],['Q']
1517,[259],['C']
1518,[],[]
1519,[],[]
1520,[],[]
1521,[],[]
1522,[260],"['SPecial Executive for Counter-intelligence, Terrorism, Revenge and Extortion']"
1523,[260],['Ian Fleming and Kevin McClory']
1524,[260],['1963']
1525,[260],['Never Say Never Again']
1526,[260],['Warhead 2000 A.D.']
1527,[260],['1963']
1528,[260],['Never Say Never Again']
1529,[260],['Thunderball.']
1530,[],[]
1531,[],[]
1532,[],[]
1533,[261],['Eon Productions']
1534,[261],['2013']
1535,[261],['Spectre']
1536,[261],['Danjaq']
1537,[],[]
1538,[],[]
1539,[262],['hackers']
1540,[262],['November 2014']
1541,[262],['John Logan']
1542,[262],['Eon Productions']
1543,[],[]
1544,[],[]
1545,[],[]
1546,[263],['1983']
1547,[263],['Neal Purvis and Robert Wade']
1548,[263],['Quantum']
1549,[263],['Octopussy']
1550,[263],['Charmian Bond']
1551,[263],['Octopussy']
1552,[263],['Quantum of Solace']
1553,[263],['Spectre']
1554,[],[]
1555,[],[]
1556,[],[]
1557,[264],['Hildebrand Rarities and Antiques']
1558,[264],['The Hildebrand Rarity']
1559,[264],['For Your Eyes Only']
1560,[264],['Blofeld']
1561,[264],['Hildebrand Rarities and Antiques']
1562,[],[]
1563,[],[]
1564,[],[]
1565,[],[]
1566,[265],['Naomie Harris']
1567,[265],['Ben Whishaw']
1568,[265],['Rory Kinnear']
1569,[265],['four']
1570,[265],"['Ralph Fiennes, Naomie Harris and Ben Whishaw']"
1571,[],[]
1572,[],[]
1573,[266],['Ernst Stavro Blofeld']
1574,[266],['Quantum of Solace']
1575,[266],['fifty']
1576,[266],['Quantum of Solace.']
1577,[],[]
1578,[],[]
1579,[],[]
1580,[],[]
1581,[],[]
1582,[267],['fifteen hundred']
1583,[267],['February 2015']
1584,[267],['Mexico']
1585,[267],['Alessandro Cremona']
1586,[],[]
1587,[],[]
1588,[268],['Dennis Gassner']
1589,[268],['Skyfall and Spectre']
1590,[268],['Spectre']
1591,[268],['Spectre']
1592,[268],['John Glen']
1593,[268],['six']
1594,[],[]
1595,[269],['Kodak 35 mm']
1596,[269],['Pinewood Studios']
1597,[269],['seven months.']
1598,[269],['Kodak 35 mm film stock']
1599,[],[]
1600,[],[]
1601,[270],['December 2014']
1602,[270],['February 2015']
1603,[270],['Ice Q Restaurant']
1604,[270],['knee']
1605,[270],['Ice Q Restaurant']
1606,[270],['Rettenbach glacier']
1607,[],[]
1608,[],[]
1609,[],[]
1610,[271],['Williams']
1611,[271],['Jaguar']
1612,[271],['Blenheim Palace in Oxfordshire']
1613,[271],['the Ponte Sisto bridge']
1614,[271],['Aston Martin DB10 and a Jaguar C-X75']
1615,[271],['Williams']
1616,[271],['Jaguar.']
1617,[],[]
1618,[],[]
1619,[],[]
1620,[272],['Mexico City']
1621,[272],"['1,500']"
1622,[272],['Palenque']
1623,[272],['a Messerschmitt-Bölkow-Blohm Bo 105 helicopter']
1624,[],[]
1625,[],[]
1626,[273],['New York']
1627,[],[]
1628,[],[]
1629,[],[]
1630,[],[]
1631,[274],['London Fire Brigade']
1632,[274],['Thames']
1633,[274],['Vauxhall Cross']
1634,[274],['The London Fire Brigade']
1635,[274],['Covent Garden.']
1636,[274],['night']
1637,[],[]
1638,[],[]
1639,[],[]
1640,[275],"['Oujda, Tangier and Erfoud']"
1641,[275],['Chris Corbould']
1642,[275],['Morocco']
1643,[275],['Largest film stunt explosion']
1644,[275],['128 days.']
1645,[275],['Chris Corbould']
1646,[],[]
1647,[],[]
1648,[],[]
1649,[276],['$20 million']
